
review,most_common_label,agreement_ratio,all_labels
It's just perfect; there is nothing to say.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'perfect', 'a rant', 'trustworthy', 'trustworthy', 'trustworthy']"
It's nice that it's open every time in a day. Turkish coffee + tea + 2 pastries =52TL. Service is average... Turkish coffee is not tasty.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'irrelevant', 'not good', 'a rant', 'trustworthy', 'average', 'rant']"
It's nice to have a children's playground. There are a lot of staff working. Good as place and location.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'good', 'good as place and location', 'good', 'trustworthy', 'positive', 'trustworthy']"
It's nice; but it's very late. I place an order; it arrives an hour later; I would be happy if it was a little faster.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'commercial', 'very late', 'i would be happy if it was a little faster.', '[advertising]', 'acceptable', 'customer service']"
It's not something to be exaggerated; and people come from out of town just for their rice. The waiters were kind; the environment was clean.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', ""i'm not sure if this is an advertisement or a rant, but it's not something to be exaggerated and people come from out of town just for their rice. the waiters were kind and the environment was clean."", 'trustworthy', 'trustworthy', 'trustworthy']"
It's too plentiful; so I guess the prices are high. But a mixture of so many different dishes was not that good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'too many dishes', 'a mixture', 'rant', 'negative', 'not that good']"
Its breakfast is more satisfying than the places around it.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'reliable', 'trustworthy']"
Its breakfast is really very good. I would like to especially point out that you do not need to go to Cakalli for Menemen; you can eat the most delicious here. I really like the fried egg too.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best breakfast in town', 'good', 'trustworthy', 'positive', 'trustworthy']"
Its küşleme was great. It was very well cooked and juicy. However; the portion was small and they warn about this before ordering. Still; its meat is so delicious that it is worth eating. Prices are a little expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'good', 'trustworthy', 'good', 'trustworthy']"
Its meatballs are beautiful. So is soup and salad too.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Its meatballs were good. What they served on the side was also good.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Its wood-fired doner kebab tastes different; it's one of the best doner meats in this area; and it's affordable; too. Congratulations to the business. I will visit once again.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Izmir bomb was nice. The ice cream tasted like milk (not goat's milk) that I was not used to; but it didn't bother me.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'izmir bomb', 'acceptable', 'trustworthy', 'trustworthy', 'trustworthy']"
Kebabs are good; trotters are good; desserts are good. Actually; the decor part of the atmosphere is good. Only a lot of noise comes from the kitchen part. Employees are smiling.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Kimbap wasn't for me; it's a tough flavor.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'irrelevant', 'not a fan', 'a rant', '[advertising]', 'relevant', 'rant']"
Kofteci Yusuf tastes the same everywhere. employees are constantly running towards somewhere; it is very difficult to catch and order.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'rant', 'rant', 'untrusted', 'untruthful']"
Koycegiz is the most popular restaurant and cafe. You can have a meal with the view of Köyceğiz lake and sip your cold beer with pleasure.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best restaurant in town', 'advertisement', 'trustworthy', 'reliable', 'advertisement']"
Kukis is a great business that is both a bakery and a patisserie. Their cakes and tea are outstanding.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'excellent', 'trustworthy', 'trustworthy', 'trustworthy']"
"Kumpir is delicious. Super Kumru is really good. Compared to other places, we can say that the prices are reasonable and the service quality is high. quality materials used.",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'super kumru is really good.', 'good', 'trustworthy', 'positive', 'trustworthy']"
Lahmacun tasted good and was filling. Some of the ingredients used in the salad started to deteriorate.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'good', 'ignorant', 'trustworthy', 'negative', 'trustworthy']"
Lahmacun was terrible.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'horrible', 'a rant', 'rant', 'rant', 'untruthful']"
Legendary flavors; I was amazed!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'i was amazed', 'trustworthy', 'trustworthy', 'trustworthy']"
Lemonade and desserts were terrific.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place', ""i'm a fan!"", 'trustworthy', 'good', 'trustworthy']"
Liked.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'loved', 'good', 'trustworthy', 'liked', 'trustworthy', 'uncertain', 'uncertain', 'uncertain', 'trustworthy', 'loved', 'good', 'trustworthy', 'liked', 'trustworthy', 'uncertain', 'uncertain', 'uncertain', 'trustworthy', 'loved', 'good', 'trustworthy', 'liked', 'trustworthy']"
Lipa is a real old style tavern. There is a warm friendly atmosphere. Dry meat was very good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'reliable', 'trustworthy']"
Local dishes and soups are nice.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'local', 'trustworthy']"
Located in Gaziantep historical bazaar; the place stands out with its beautiful and spacious ambiance. I liked the place very much; we came for dessert after dinner.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'beautiful', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Location is nice. We love it as a family. Pizza was delicious.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'loved it', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Location of the restourant was good; easy to access.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'good']"
Location view is great. We ate meatballs and kuymak; it was nice. We thought that the dessert and samovar that followed was a treat; but I guess it wasn't.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'good', 'idk', 'trustworthy', 'negative', 'trustworthy']"
Lots of quality extras and unlimited treats. After the meal; cigarettes are offered as a treat; which is very interesting.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place', 'advertisement', 'trustworthy', 'trustworthy', 'trustworthy']"
Love this restaurant; thai style and good taste. Clean and good service.. Recommended !,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'love', 'love this restaurant', 'trustworthy', 'trustworthy', 'trustworthy']"
Loved.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'loved this place', 'loved.', 'trustworthy', 'trusted', 'trustworthy']"
Lovely and delicious..,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'loved it', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Lovely; affordable seafront spot to while away the afternoon smoking nargile and playing backgammon (tavla). Super hospitable employees and enjoyable ambience.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place to take the kids', 'good', 'trustworthy', 'positive', 'trustworthy']"
Magnificent view and legendary taste; and kokorec is also very good; I recommend it to everyone.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'i recommend', 'trustworthy', 'trustworthy', 'trustworthy']"
Magro is a really nice place in terms of design. I ate chicken broth soup; tomato soup; magro burger and grilled sea bass. Presentation; portion and taste are good. However; it is very expensive.Service sucks.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'very nice', 'a rant', 'rant', 'negative', 'good']"
Margarita pizza is pretty good. The atmosphere is also nice. Toilets are very clean.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Meals were prepared neatly and cleanly. It was a pleasant dining experience in a decent place. Thank you very much.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Meats are tasty without fat; but not very suitable for me. Since I like the meat cooked more; I couldn't enjoy it much anyway; I couldn't finish what I ordered. Although the portions are small; the prices are quite expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'not very suitable for me', 'not very suitable for me', '[advertising]', 'not enough information', 'not very suitable for me']"
Menemen is delicious. Homemade jams are very good. Vegetables were not very fresh.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Menu was like that. Average business.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'average', 'irrational', '[advertisment]', 'unreliable', 'rant']"
Menu was like that; Recommend.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Mexican chicken was hearty; hot and fresh in portion. Service was a little late. An ideal place to dine with a lake view.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great food', 'good', 'trustworthy', 'positive', 'trustworthy']"
Mushroom burger the meat stays thin inside the huge burger bread; and the meat and mushrooms do not stay in the bread because of the sauce applied on the bread.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'disgusting', 'rant', 'rant', 'negative', 'rant']"
My and my 3.5-year-old daughter's favorite place is in Samsun; we love the products of this place the most.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'advertising', 'trustworthy', 'trustworthy', 'trustworthy']"
My first stop for breakfast in Atakum is a place with quality service and friendly face.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
My guest and I went for dessert;  we waited 10 minutes to get a menu; we placed orders; and we waited another 20 minutes. Of course; one person couldn't make it to the dozens of tables upstairs to work.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'waited', 'a rant', 'rant', 'unreliable', 'rant']"
My order arrived late and cold. Prices were high.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertorial', 'bad', 'irrational', '[advertising]', 'negative', 'rant']"
My order came cold.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'ignorant', 'trustworthy', 'negative', 'untruthful']"
My order was missing sauce; missing desert; missing onion rings; fries were cold and stale; fried legs were stale. What a disgrace!,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disgrace', 'a disgrace', '[advertising]', 'disgrace', 'disgrace']"
My wife and I liked the meat loaf very well; as the distance between the knives is very good. The downside was that there weren't enough toilets; we waited in line.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', ""i'm not sure if this is an advertisement or a rant."", 'trustworthy', 'positive', 'trustworthy']"
Nice ambiance; tasty and crispy baklava and sobiyet.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Nice and beautiful place. The breakfast spread was hearty and good. Prices are normal.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Nice and fresh ambiance.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Nice atmosphere!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'nice atmosphere', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Nice atmosphere; pleasant place. The employees are young; smiling and fast. The breakfast is very nice. Souffles are A-MA-ZING!,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'nice', 'good', 'trustworthy', 'good', 'trustworthy']"
Nice fish place; beware of the cats though.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'nice fish place', 'a rant', 'trustworthy', 'positive', 'trustworthy']"
Nice food and good service; located just near the beach as well.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Nice foods; nice interest!,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'nice', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Nice intimate restaurant. Good service. Eye for detail. Clean. Really good food; well presented.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Nice pizza!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Nice place but the order came very late; the prices are not so high. It can be tried.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'nice place but the order came very late', 'irrational', 'trustworthy', 'acceptable', 'good']"
Nice place with a view. Not bad in terms of food but ordinary.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'not bad in terms of food', 'not bad', '[advertising]', 'average', 'rant']"
"Nice place, good price; good quality",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'good', 'good price', 'good', 'trustworthy', 'positive', 'good']"
Nice salad; it was delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
"Nice view, good staff, clean place and nice atmosphere.",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
No bad. It was very crowded; there was no lighting outside; so we could look at the menu with phone flashlights.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'non-remarkable', 'no bad', 'good', 'trustworthy', 'good', 'trustworthy']"
No management; food is cold and bad quality; no ice in coke. Not happy at all. I recommend either change the airport manager or close that branch. Definitely bad service.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'a rant', 'rant', 'negative', 'a rant']"
Not bad.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'good', 'a rant', 'trustworthy', 'not bad', 'trustworthy', 'uncertain', 'uncertain', 'uncertain', 'acceptable', 'good', 'a rant', 'trustworthy', 'not bad', 'trustworthy']"
Not bad. Service was ok.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'service was ok', 'good', 'trustworthy', 'acceptable', 'trustworthy']"
Not friendly; zero customer service. Pretty disappointing. Limited ketchup sauce only two per customer..,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[irrelevant]', 'disappointment', 'a rant', 'rant', 'negative', 'untruthful']"
Not perfect but good.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'not perfect', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Not the best; but not bad.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'not the best; but not bad', 'not the best', 'trustworthy', 'acceptable', 'rant']"
Not to mention pasta; their sauces are so successful that you can destroy the whole plate without noticing. Also; the dumplings are nice.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Not too good; not too bad either.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[not too good]', 'bad', 'not too good', 'trustworthy', 'not enough information', 'rant']"
"Not touristic, that's why super. The place is real; truly local; authentic. Atmosphere here is really special. Waiters are cool guys; not trying to be super polite. Love it!",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'authentic', 'trustworthy', 'trusted', 'trustworthy']"
Not very special Gaziantep dishes; but you can find a comfortable and serene atmosphere in Antep. One of the places that can be stylish for the evening.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'not very special', 'good', 'trustworthy', 'good', 'trustworthy']"
On the way to the city center of Fethiye; a sweet place caught our attention. The ice cream cone-shaped totem on the road was very original.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'delicious', 'advertisement', 'trustworthy', 'positive', 'advertisement']"
One of my favorite places in Konya in terms of service; hygiene and taste.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'i love this place.', 'trustworthy', 'trustworthy', 'trustworthy']"
One of the Most Beautiful Meat Tantuni Places. Meat tantuni is very tasty. It's a roadside place. It's a regular restaurant.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'meat tantuni places', 'good', 'trustworthy', 'trusted', 'trustworthy']"
One of the places in Samsun with the most beautiful view and menu. A place where you can enjoy your dessert and coffee to the full while enjoying the sea view in front.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'beautiful', 'authentic', 'trustworthy', 'good', 'trustworthy']"
Orders that came really shockingly fast and the treats were delicious.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'fast food', 'excellent', 'trustworthy', 'trustworthy', 'trustworthy']"
Our back hurt while eating; the place was clean.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'a rant', 'trustworthy', 'untruthful', 'trustworthy']"
Our choice was Antep style lahmacun; since I ate it last time; I found it very dry inside; unfortunately the taste of garlic was barely felt. The cleanliness of the place was good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'ignorant', 'trustworthy', 'negative', 'rant']"
Overall everything was delicious; however; we didn't like the eggplant salad; it was too sour and didn't taste like eggplant at all.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', ""overall everything was delicious; however; the eggplant salad was too sour and didn't taste like eggplant at all"", 'sour', 'trustworthy', 'positive', 'trustworthy']"
Overall it wasn't bad. It was delicious and ice cold. Mohair meat was delicious. The fries were nice. However; the bread that gives the place its name is a disappointment.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'good', ""i'm not sure."", 'trustworthy', 'acceptable', 'trustworthy']"
Overrated souffles. It wasn't as nice as I expected.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'not as good as i expected', 'irrational', '[advertising]', 'relevant', 'advertisement']"
Pasta is made there; orders are taken and served. All of them are prepared in one place in 20-25 minutes. The taste is good; the service is good and hygienic; I think it is a taste and culture that should be visited and tasted.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'trustworthy', 'trustworthy', 'relevant', 'trustworthy']"
Pasta was fresh. There is always a long queue in front of the place. I ate fettuccine Alfredo; The sauce and flavor were good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Pastries varieties and pogaca are delicious. There are also breakfast options available. The staff is caring and helpful. Service is fast. I think the prices are reasonable.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great place to eat', 'good', 'trustworthy', 'positive', 'trustworthy']"
Patso starts from 50tl. It comes with lots of potatoes in the bread wrapped in paper; dipped in ketchup or mayonnaise according to your needs. You have to eat standing up. It does not have a special flavor; but it is satisfying,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'good', 'advertorial', 'trustworthy', 'food', 'trustworthy']"
Perfect location next to the sea. Music; light in the evening lounge atmosphere. In short; everything is beautiful.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'everything is beautiful', 'good', 'trustworthy', 'good', 'trustworthy']"
Perfect taste; same taste same taste every time I go. It's just that it's very busy; so the employees can't care much and the tea service is closed during the busy time.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'very busy', 'a rant', 'trustworthy', 'trustworthy', 'trustworthy']"
Perfect!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Perfect; a relaxing space. Quality and delicious food.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'five stars', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Personally; it's very nice Pasta is made; I tried most of the sauces; they were all very good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very nice', 'good', 'trustworthy', 'good', 'trustworthy']"
Pizza is delicious.. I can say it is one of the rare tastes. Prices are in the 200-300 range and one pizza is more than enough for two people if you are not very hungry. The scenery is already gorgeous.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'love it', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Place was not clear.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'irrelevant', 'not clear', 'ignorant', '[advertising]', 'rant', 'advertisement']"
Please review the ticket slip. A business that wants money for the bread on the table; 20 TL for the service fee; 20 TL for the valet.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'negative', 'a rant', '[advertising]', 'untruthful', 'rant']"
Popular place for Winter and Summer; food and drink menu wide enough and delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great food and drinks', 'advertisement', 'trustworthy', 'trusted', 'trustworthy']"
Portion is enough; taste is average; but unfortunately there is no hygiene. We sat in the garden but there was a heavy smell in the environment.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'irrational', 'rant', 'average', 'trustworthy']"
Portions are big. The flavors are nice. Service is fast. Prices are normal. I recommend.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great pizza', 'good', 'trustworthy', 'positive', 'trustworthy']"
Portions are huge.. sardines are delicious; fish is very oily; so you have to eat bread. Therefore; the best choice is between bread.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'sardines', 'sardines', 'trustworthy', 'positive', 'trustworthy']"
Portions were quite adequate. Along with your meal comes multiple and delicious appetizers. Seasonal salad was also delicious; vegetables were fresh.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Portions were small but expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisements', 'small', 'advertisement', '[advertising]', 'negative', 'trustworthy']"
Portions were very filling and good. We had a nice Sunday breakfast.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Pretty good sushi; attentive; friendly service..,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
Price performance was satisfactory. Although it was wood fired it could have been better. Maybe doner can be asked to be a little more cooked.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'good', 'a little more cooked', 'trustworthy', 'acceptable', 'acceptable']"
Prices are a little bit high but tastes are nice.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'a little bit', 'trustworthy', 'good', 'trustworthy']"
Prices are a little bit high.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisements', 'not worth the money', 'advertisement', 'trustworthy', 'good', 'trustworthy']"
Prices are high; even for the yogurt we didn't order; we were charged.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertorial', 'high', 'not trustworthy', '[advertising]', 'negative', 'untruthful']"
Prices are like that.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'cheap', 'advertisement', '[advertising]', 'rant', 'rant']"
Prices are nice,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'prices are nice', 'i like this place.', '[advertising]', 'reliable', 'rant']"
Prices are not expensive; Mersin is a place where you can eat fish comfortably in the city; I recommend the fish soup.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Prices are not real; we thought it was a camera joke.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'negative', 'a rant', '[advertising]', 'trustworthy', 'rant']"
Prices are reasonable; chickens are delicious; but what is on the menu is not real. They do not serve the same food as the menu.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'disapointment', 'ignorant', '[advertising]', 'untrusted', 'rant']"
Prices are reasonable; foods were delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'food', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Prices are so high..,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertorial', 'high', 'rant', 'rant', 'rant', 'advertisement']"
Prices are very affordable. The menu in the photo cost 108 liras. You have to wait 10-15 minutes for food. Staff is annoying. Well it tastes good. Boiled meat was delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'good', 'irrational', 'trustworthy', 'negative', 'trustworthy']"
Prices are very affordable; boyoz is fresh and nice. Finding breakfast items such as olives; cheese and honey in addition to Boyoz also adds to the beauty.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Prices too high Turkish coffee 42.5TL Salty cookies weak.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'too expensive', 'a rant', '[advertising]', 'negative', 'untruthful']"
Prices was high.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisements', 'high', 'advertisement', '[advertising]', 'negative', 'advertisement']"
